equity
1000000.0
999991.6444166129
989256.5092239102
973830.245045921
973817.3815771668
922991.5209296998
903383.9428874057
895990.9798852364
915581.1601147357
815695.7696432682
877121.1518528403
924586.4185059723
802442.2223969393
836653.5182697487
900853.4971733333
654903.9811433528
912853.9199014383
859793.8020351104
741592.4360215714
742044.4817865125
583381.1274407487
686466.2094972036
832838.3092384455
826706.8976657143
767155.9797480004
684962.0368766078
795250.9993044462
787308.6208048714
500812.9219328786
758113.8854103901
581682.6723211461
583779.5249364539
898859.4850688417
737672.335027122
582839.7486317998
520270.0660738482
412153.8316650849
510221.8721885029
999712.1144226878
553087.8368659761
347669.6939927441
200247.0695320635
539832.8871099176
347669.6939927441
343959.2208689534
376653.3709532101
510824.83664632763
524075.55446019716
596544.8196054678
660114.2791113786
367966.6474251793
999700.0966892326
462373.0500555838
695325.6067587459
451819.50852318265
375639.7702541211
854975.089463714
720803.6237705965
537349.4407656642
707552.4650030334
667787.4019403204
512691.65465069807
489911.25487400935
462373.0500555838
278918.8670506515
331935.0888809276
484333.21893538814
509811.23594723863
375639.7702541211
624082.720567127
451819.50852318265
654536.2431727573
649560.7375789774
523062.3947148017
829497.0724518634
654536.2431727573
829497.0724518634
281616.4842858134
631755.8433960688
720803.6237705965
523062.3947148017
331935.0888809276
476660.09610644635
403177.97507254663
205436.74601675186
403177.97507254663
339608.2117098694
489911.25487400935
484333.21893538814
375639.7702541211
205436.74601675186
205436.74601675186
999700.0966892326
345186.24764849065
462373.0500555838
999700.0966892326
292170.0258182146
476660.09610644635
497584.37770295114
479357.7133416082
205436.74601675186
852277.4722285521
852277.4722285521
682074.4479911829
375639.7702541211
624082.720567127
523062.3947148017
484333.21893538814
667787.4019403204
375639.7702541211
999700.0966892326
314950.42559490324
660114.2791113786
999700.0966892326
497584.37770295114
794285.7448044962
657233.8604079192
852277.4722285521
707552.4650030334
684772.0652263449
489911.25487400935
317648.0428300651
649560.7375789774
314950.42559490324
649560.7375789774
281616.4842858134
350161.75324227056
515389.2718858599
720803.6237705965
426341.4915113321
512691.65465069807
573380.9993099159
854975.089463714
794285.7448044962
720803.6237705965
646863.1203438155
515389.2718858599
684772.0652263449
509811.23594723863
649560.7375789774
449121.89128802076
345186.24764849065
631755.8433960688
147445.01859269585
487030.83617054997
624082.720567127
426341.4915113321
170225.4183693845
403177.97507254663
660114.2791113786
304396.88406250207
649560.7375789774
718106.0065354346
794285.7448044962
654536.2431727573
