equity
1000000.0
998775.4432983183
1006722.2355680624
1013198.8543023221
1014386.1760483334
1020723.0380101845
1025483.1816893122
1030543.3453854829
1037580.0454108915
1042109.600660808
1049559.3593949487
1057532.8833765357
1061184.6290810786
1070952.3758713042
1078831.765896642
1076947.2040179304
1077305.3299646517
1082939.5981468277
1085103.0432316852
1096007.9209434015
1101793.3422000585
1107662.6204247032
1110896.7574085074
1120296.9164297294
1126655.154257052
1135871.685624732
1144409.657915156
1150233.7142131461
1153538.2433755267
1166160.7253083915
1173158.6377253933
1180832.9574575569
1183968.931519962
1186335.0440474339
1188243.347128212
1189132.7209066495
1193670.3177955165
1200512.5053113676
1205655.0193636504
1207569.499011334
1217733.3562643947
1219120.7303420277
1224912.7501130446
1227546.2371032964
