equity
1000000.0
999078.9742996856
999211.4465004887
999786.5308837114
1001027.0168548616
1001243.0434153035
1001182.3171179628
1000835.7304713917
1001434.1029194174
1002375.3403441159
1001546.9057623137
1000825.1191378005
1000471.5288749648
998862.5440584202
998690.7612713744
999025.6011315953
1001387.6536131531
998523.0514755658
998595.0824058208
999944.9446738097
999330.4334182435
998635.5843105777
998339.5313749122
997852.7045712117
