equity
1000000.0
1000668.3796825641
999131.459248854
1001385.8400427563
1002209.6979228312
999968.1088364412
1000147.324897817
1001548.4322011234
1001958.6520165271
1000995.369428033
1001959.6299453296
1001708.1355828086
1003621.5183881163
1003451.1146071648
1004581.383948334
1003927.3584092202
1004044.7666316145
1004214.3967860263
1005312.3287257844
1004906.5689104369
1006153.3157536193
1005507.3075023814
1005539.2457211983
1007545.2316748089
