equity
1000000.0
999992.5894481406
999979.4587875311
991579.6703471375
958122.9942606232
900295.8291870832
927447.7138450032
912422.8430407022
783435.054386098
868192.3958121098
841005.9932368885
811283.2992149154
829522.7220975902
768543.8043929839
871437.2109034974
868342.1956129884
773307.5406238902
785955.491454175
843968.9756212251
675325.3148726643
733168.7856429894
505877.9741127496
900791.3397655229
815181.2685171431
539969.7856816413
598284.683633878
642150.4191804326
895300.8329917021
699834.0345954676
808598.656793108
463832.4733743956
616759.6712776305
521554.27574791486
695101.5505969761
393860.42338754574
547298.9232639482
694440.3532911147
348743.2296684922
485847.90718314354
851469.9212056522
477474.31896419363
325391.74866918375
164104.5394458432
536970.2358448578
319249.9252813306
521995.9755889048
520062.4883463503
685201.2518547792
791973.4267804672
533118.6815597693
526976.8581719161
325391.74866918375
834561.5961626237
521995.9755889048
686330.5801527023
696323.9578256437
536970.2358448578
671356.3198967493
319249.9252813306
208626.19607055438
677141.3614243922
373764.95957898337
836495.0834051783
686330.5801527023
478603.6472621166
323458.26142662927
304275.66502537765
531185.1943172149
323458.26142662927
304275.66502537765
308484.0011706763
533118.6815597693
696323.9578256437
628768.1505145926
308484.0011706763
304275.66502537765
469414.4285338066
636828.0409449798
478603.6472621166
160252.9851607548
643742.4107705455
467480.9412912521
356857.2120804759
526976.8581719161
516210.93406126194
516210.93406126194
521995.9755889048
484388.68878975953
999700.3596710528
304275.66502537765
488597.0249350582
312335.5554557647
371831.4723364288
363771.5819060417
356857.2120804759
312335.5554557647
208626.19607055438
323458.26142662927
834561.5961626237
851469.3436611311
844554.9738355654
632619.704799681
166038.02668839772
312335.5554557647
516210.93406126194
688264.0673952567
692115.6216803452
628768.1505145926
325391.74866918375
323458.26142662927
531185.1943172149
363771.5819060417
836495.0834051783
323458.26142662927
836495.0834051783
356857.2120804759
834561.5961626237
523125.3038868278
526976.8581719161
149130.27918989025
373764.95957898337
325391.74866918375
528910.3454144708
321183.4125238851
308484.0011706763
164104.5394458432
480537.1345046711
791973.4267804672
488597.0249350582
325391.74866918375
149130.27918989025
471689.27743655076
688264.0673952567
834561.5961626237
692115.6216803452
471689.27743655076
323458.26142662927
363771.5819060417
314269.0426983192
319249.9252813306
671356.3198967493
521995.9755889048
473622.76467910525
840346.6376902666
166038.02668839772
999700.3596710528
312335.5554557647
523125.3038868278
688264.0673952567
471689.27743655076
696323.9578256437
526976.8581719161
156044.64901545612
356857.2120804759
373764.95957898337
329243.30295427213
471689.27743655076
681349.6975696909
463629.3870061637
314269.0426983192
840346.6376902666
208626.19607055438
463629.3870061637
471689.27743655076
626834.6632720381
480537.1345046711
488597.0249350582
208626.19607055438
526976.8581719161
164104.5394458432
323458.26142662927
160252.9851607548
312335.5554557647
626834.6632720381
371831.4723364288
632619.704799681
692115.6216803452
636828.0409449798
314269.0426983192
467480.9412912521
516210.93406126194
692115.6216803452
312335.5554557647
480537.1345046711
679416.2103271363
325391.74866918375
523125.3038868278
536970.2358448578
632619.704799681
533118.6815597693
488597.0249350582
471689.27743655076
626834.6632720381
480537.1345046711
480537.1345046711
469414.4285338066
373764.95957898337
521995.9755889048
478603.6472621166
791973.4267804672
373764.95957898337
473622.76467910525
325391.74866918375
149130.27918989025
314269.0426983192
488597.0249350582
308484.0011706763
166038.02668839772
688264.0673952567
844554.9738355654
643742.4107705455
844554.9738355654
679416.2103271363
471689.27743655076
156044.64901545612
626834.6632720381
632619.704799681
312335.5554557647
149130.27918989025
844554.9738355654
520062.4883463503
836495.0834051783
516210.93406126194
632619.704799681
321183.4125238851
473622.76467910525
471689.27743655076
643742.4107705455
643742.4107705455
523125.3038868278
363771.5819060417
160252.9851607548
467480.9412912521
308484.0011706763
164104.5394458432
686330.5801527023
319249.9252813306
626834.6632720381
166038.02668839772
840346.6376902666
329243.30295427213
484388.68878975953
463629.3870061637
531185.1943172149
692115.6216803452
531185.1943172149
528910.3454144708
677141.3614243922
681349.6975696909
512002.59791596327
304275.66502537765
478603.6472621166
512002.59791596327
164104.5394458432
521995.9755889048
329243.30295427213
999700.3596710528
160252.9851607548
512002.59791596327
469414.4285338066
677141.3614243922
323458.26142662927
149130.27918989025
480537.1345046711
477474.31896419363
632619.704799681
478603.6472621166
688264.0673952567
533118.6815597693
632619.704799681
156044.64901545612
315398.37099624216
834561.5961626237
480537.1345046711
675207.8741818378
160252.9851607548
484388.68878975953
681349.6975696909
325391.74866918375
463629.3870061637
312335.5554557647
308484.0011706763
675207.8741818378
643742.4107705455
208626.19607055438
363771.5819060417
836495.0834051783
373764.95957898337
671356.3198967493
688264.0673952567
473622.76467910525
477474.31896419363
523125.3038868278
671356.3198967493
626834.6632720381
314269.0426983192
325391.74866918375
528910.3454144708
536970.2358448578
528910.3454144708
643742.4107705455
528910.3454144708
679416.2103271363
469414.4285338066
999700.3596710528
319249.9252813306
373764.95957898337
321183.4125238851
520062.4883463503
999700.3596710528
531185.1943172149
536970.2358448578
536970.2358448578
688264.0673952567
356857.2120804759
999700.3596710528
160252.9851607548
469414.4285338066
851469.3436611311
999700.3596710528
512002.59791596327
520062.4883463503
480537.1345046711
681349.6975696909
536970.2358448578
675207.8741818378
521995.9755889048
315398.37099624216
999700.3596710528
844554.9738355654
166038.02668839772
516210.93406126194
636828.0409449798
840346.6376902666
149130.27918989025
469414.4285338066
166038.02668839772
688264.0673952567
356857.2120804759
149130.27918989025
533118.6815597693
536970.2358448578
999700.3596710528
531185.1943172149
488597.0249350582
528910.3454144708
696323.9578256437
671356.3198967493
208626.19607055438
371831.4723364288
480537.1345046711
166038.02668839772
315398.37099624216
836495.0834051783
840346.6376902666
628768.1505145926
208626.19607055438
632619.704799681
643742.4107705455
677141.3614243922
632619.704799681
681349.6975696909
469414.4285338066
