equity
1000000.0
998373.5985912298
997662.2350460854
996278.8478472967
1001665.9045662767
999370.9084743009
999589.6879675561
1000892.9166925044
1001022.0576204568
1005429.8842131373
1003908.0710716206
1010030.490547659
1012046.0605808252
1011114.047379435
1008198.7911732773
1008209.1720666559
1009800.8887656725
1013371.1458989759
1010318.4487549444
1009568.7948424568
1009865.855606149
1009421.4019961901
1009495.1587617347
