equity
1000000.0
1001192.5144632427
998968.590636493
997304.7557183201
998887.3631073806
998516.7582339982
997523.121744502
997358.6167587477
998672.3425433317
998488.2186698043
997687.5906873614
1000705.7603851971
999841.2643273269
1000382.8043678039
999555.5217738975
1000769.6686654229
999839.8668012643
999333.1159433661
999698.6743675255
998423.011231541
996569.9085259917
998184.5342608147
995630.8082057204
995527.7671374381
