equity
1000000.0
997895.2166980141
994961.1988051388
997786.3697670978
995791.8077677689
997989.2348638824
998160.1116880293
998377.2463989876
998085.2243501847
997322.2698686849
997278.3980503846
996197.441708012
994745.7319296963
994942.7102165837
993812.1772330862
995016.7636462137
995641.0548464893
995909.3377957836
994018.2699130612
993280.2045841713
991993.983452204
992735.2837900084
992443.3928861335
