equity
1000000.0
999786.6069535841
999658.856781638
999576.497965175
999519.3910246622
999480.3129949588
999453.8674472678
999432.4324472678
999413.2179913712
999394.0035354744
999374.891610061
999355.8309498893
999336.7702897175
999317.7096295457
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
999311.3560761551
