equity
1000000.0
1000587.2602376546
1001202.6297055527
999470.3282105479
999418.2075725225
999504.546257698
999621.0595899193
999907.831616859
1000256.8659392978
1001242.2474096627
1001487.4130890975
1002109.5005055161
1002729.5844757833
1003551.5657860612
1002342.9666844193
1003354.2262244985
1005003.2131864437
1005644.8523623975
1005228.1525590441
1003921.5585060328
1003490.3444148928
1004513.8446391079
1006349.5569697075
1007020.6744663648
