equity
1000000.0
1004690.977894685
1002649.039148858
1006112.9913475382
1006764.7961368778
1007134.0272282291
1011441.031330698
1008822.8327708207
1007627.3176013532
1005110.9640826754
1004038.376931193
1005996.7677843575
1007178.580048375
1006690.1215601083
1006738.4471051003
1007517.1960290505
1007361.3180708257
1005330.1714537761
1007270.4056419458
1008518.7227382275
1008899.0080012396
1011346.54781621
1010903.9696432528
